customer_id,customer_name,gender,city,state,region,join_date,loyalty_tier
C000725,Customer 725,O,Chandigarh,Chandigarh,North,2025-04-07,SILVER
C000726,Customer 726,M,Bengaluru,Karnataka,South,2023-11-10,STANDARD
C000727,Customer 727,F,Pune,Maharashtra,West,2023-02-12,STANDARD
C000728,Customer 728,O,Jaipur,Rajasthan,North,2023-10-19,GOLD
C000729,Customer 729,F,Chandigarh,Chandigarh,North,2024-06-25,SILVER
C000730,Customer 730,F,Jaipur,Rajasthan,North,2022-04-20,SILVER
C000731,Customer 731,M,Mumbai,Maharashtra,West,2024-12-18,STANDARD
C000732,Customer 732,O,Hyderabad,Telangana,South,2024-10-08,GOLD
C000733,Customer 733,M,Pune,Maharashtra,West,2023-12-29,SILVER
C000734,Customer 734,O,Chandigarh,Chandigarh,North,2022-09-09,SILVER
C000735,Customer 735,F,Hyderabad,Telangana,South,2024-02-17,STANDARD
C000736,Customer 736,M,Jaipur,Rajasthan,North,2025-02-03,STANDARD
C000737,Customer 737,M,Jaipur,Rajasthan,North,2025-08-17,SILVER
C000738,Customer 738,O,Bengaluru,Karnataka,South,2024-10-15,GOLD
C000739,Customer 739,M,Chandigarh,Chandigarh,North,2025-05-31,SILVER
C000740,Customer 740,M,Jaipur,Rajasthan,North,2024-10-26,GOLD
C000741,Customer 741,M,Delhi,Delhi,North,2025-02-06,STANDARD
C000742,Customer 742,M,Hyderabad,Telangana,South,2026-01-06,STANDARD
C000743,Customer 743,M,Jaipur,Rajasthan,North,2023-08-10,GOLD
C000744,Customer 744,O,Hyderabad,Telangana,South,2024-06-17,STANDARD
C000745,Customer 745,O,Kolkata,West Bengal,East,2023-05-01,STANDARD
C000746,Customer 746,F,Chandigarh,Chandigarh,North,2025-06-15,GOLD
C000747,Customer 747,M,Hyderabad,Telangana,South,2024-06-24,SILVER
C000748,Customer 748,O,Jaipur,Rajasthan,North,2025-01-10,SILVER
C000749,Customer 749,M,Mumbai,Maharashtra,West,2025-11-15,STANDARD
C000750,Customer 750,M,Chandigarh,Chandigarh,North,2025-09-12,SILVER
C000751,Customer 751,M,Mumbai,Maharashtra,West,2025-01-13,SILVER
C000752,Customer 752,M,Mumbai,Maharashtra,West,2022-09-11,GOLD
C000753,Customer 753,F,Pune,Maharashtra,West,2022-07-18,GOLD
C000754,Customer 754,F,Chandigarh,Chandigarh,North,2022-01-22,GOLD
C000755,Customer 755,F,Delhi,Delhi,North,2022-04-01,GOLD
C000756,Customer 756,F,Hyderabad,Telangana,South,2025-06-26,GOLD
C000757,Customer 757,M,Pune,Maharashtra,West,2025-12-04,SILVER
C000758,Customer 758,F,Bengaluru,Karnataka,South,2023-08-28,GOLD
C000759,Customer 759,M,Delhi,Delhi,North,2022-05-31,STANDARD
C000760,Customer 760,M,Delhi,Delhi,North,2025-06-26,GOLD
C000761,Customer 761,O,Jaipur,Rajasthan,North,2024-02-20,SILVER
C000762,Customer 762,M,Mumbai,Maharashtra,West,2025-07-14,STANDARD
C000763,Customer 763,F,Kolkata,West Bengal,East,2025-01-06,SILVER
C000764,Customer 764,M,Jaipur,Rajasthan,North,2022-06-25,STANDARD
C000765,Customer 765,M,Pune,Maharashtra,West,2025-12-21,GOLD
C000766,Customer 766,O,Delhi,Delhi,North,2025-07-28,GOLD
C000767,Customer 767,O,Mumbai,Maharashtra,West,2025-10-03,STANDARD
C000768,Customer 768,F,Hyderabad,Telangana,South,2024-09-09,STANDARD
C000769,Customer 769,M,Hyderabad,Telangana,South,2022-09-16,GOLD
C000770,Customer 770,O,Hyderabad,Telangana,South,2025-05-12,STANDARD
C000771,Customer 771,O,Pune,Maharashtra,West,2023-01-24,GOLD
C000772,Customer 772,F,Delhi,Delhi,North,2024-03-08,GOLD
C000773,Customer 773,M,Bengaluru,Karnataka,South,2024-10-27,GOLD
C000774,Customer 774,O,Delhi,Delhi,North,2024-11-21,SILVER
C000775,Customer 775,M,Delhi,Delhi,North,2024-10-04,STANDARD
C000776,Customer 776,F,Mumbai,Maharashtra,West,2025-10-09,STANDARD
C000777,Customer 777,F,Bengaluru,Karnataka,South,2023-08-21,STANDARD
C000778,Customer 778,O,Delhi,Delhi,North,2025-09-30,STANDARD
C000779,Customer 779,M,Bengaluru,Karnataka,South,2022-11-14,SILVER
C000780,Customer 780,M,Hyderabad,Telangana,South,2024-10-20,STANDARD
C000781,Customer 781,M,Chandigarh,Chandigarh,North,2025-08-19,GOLD
C000782,Customer 782,F,Hyderabad,Telangana,South,2023-03-28,STANDARD
C000783,Customer 783,F,Mumbai,Maharashtra,West,2025-07-04,STANDARD
C000784,Customer 784,M,Bengaluru,Karnataka,South,2024-08-17,GOLD
C000785,Customer 785,O,Pune,Maharashtra,West,2022-05-13,SILVER
C000786,Customer 786,F,Mumbai,Maharashtra,West,2022-04-21,STANDARD
C000787,Customer 787,O,Delhi,Delhi,North,2023-11-10,STANDARD
C000788,Customer 788,F,Delhi,Delhi,North,2023-08-11,STANDARD
C000789,Customer 789,F,Kolkata,West Bengal,East,2022-09-08,STANDARD
C000790,Customer 790,F,Kolkata,West Bengal,East,2025-03-14,GOLD
C000791,Customer 791,M,Chandigarh,Chandigarh,North,2024-07-27,STANDARD
C000792,Customer 792,F,Hyderabad,Telangana,South,2024-11-14,GOLD
C000793,Customer 793,O,Delhi,Delhi,North,2026-01-24,GOLD
C000794,Customer 794,O,Kolkata,West Bengal,East,2023-10-13,SILVER
C000795,Customer 795,F,Hyderabad,Telangana,South,2024-07-26,SILVER
C000796,Customer 796,M,Pune,Maharashtra,West,2022-07-23,SILVER
C000797,Customer 797,O,Mumbai,Maharashtra,West,2024-09-28,SILVER
C000798,Customer 798,O,Chandigarh,Chandigarh,North,2024-07-25,SILVER
C000799,Customer 799,M,Pune,Maharashtra,West,2022-05-23,SILVER
C000800,Customer 800,F,Kolkata,West Bengal,East,2023-07-05,GOLD
C000801,Customer 801,F,Hyderabad,Telangana,South,2024-07-23,SILVER
C000802,Customer 802,M,Pune,Maharashtra,West,2022-04-29,SILVER
C000803,Customer 803,O,Chandigarh,Chandigarh,North,2023-04-20,GOLD
C000804,Customer 804,O,Jaipur,Rajasthan,North,2023-10-09,SILVER
C000805,Customer 805,F,Kolkata,West Bengal,East,2022-10-02,GOLD
C000806,Customer 806,O,Kolkata,West Bengal,East,2024-06-01,STANDARD
C000807,Customer 807,O,Hyderabad,Telangana,South,2022-10-04,STANDARD
C000808,Customer 808,M,Jaipur,Rajasthan,North,2024-02-13,SILVER
C000809,Customer 809,F,Mumbai,Maharashtra,West,2023-07-31,GOLD
C000810,Customer 810,M,Chandigarh,Chandigarh,North,2023-07-08,SILVER
C000811,Customer 811,F,Chandigarh,Chandigarh,North,2025-06-11,GOLD
C000812,Customer 812,O,Pune,Maharashtra,West,2022-05-09,SILVER
C000813,Customer 813,O,Jaipur,Rajasthan,North,2022-05-22,GOLD
C000814,Customer 814,F,Delhi,Delhi,North,2026-01-09,STANDARD
C000815,Customer 815,O,Mumbai,Maharashtra,West,2023-11-21,GOLD
C000816,Customer 816,F,Chandigarh,Chandigarh,North,2025-11-22,SILVER
C000817,Customer 817,F,Jaipur,Rajasthan,North,2025-06-09,GOLD
C000818,Customer 818,F,Kolkata,West Bengal,East,2024-03-16,GOLD
C000819,Customer 819,M,Hyderabad,Telangana,South,2022-11-23,GOLD
C000820,Customer 820,F,Delhi,Delhi,North,2025-01-15,SILVER
C000821,Customer 821,O,Delhi,Delhi,North,2024-11-28,STANDARD
C000822,Customer 822,M,Chandigarh,Chandigarh,North,2022-08-28,SILVER
C000823,Customer 823,F,Jaipur,Rajasthan,North,2022-06-11,GOLD
C000824,Customer 824,O,Delhi,Delhi,North,2023-09-26,GOLD
C000825,Customer 825,F,Delhi,Delhi,North,2022-10-09,SILVER
C000826,Customer 826,O,Pune,Maharashtra,West,2024-08-07,SILVER
C000827,Customer 827,F,Bengaluru,Karnataka,South,2024-06-12,GOLD
C000828,Customer 828,M,Bengaluru,Karnataka,South,2024-06-02,SILVER
C000829,Customer 829,F,Pune,Maharashtra,West,2023-02-13,GOLD
C000830,Customer 830,M,Mumbai,Maharashtra,West,2024-03-19,SILVER
C000831,Customer 831,F,Pune,Maharashtra,West,2023-01-26,GOLD
C000832,Customer 832,O,Pune,Maharashtra,West,2022-02-05,SILVER
C000833,Customer 833,M,Pune,Maharashtra,West,2023-09-06,SILVER
C000834,Customer 834,F,Kolkata,West Bengal,East,2022-03-05,STANDARD
C000835,Customer 835,F,Kolkata,West Bengal,East,2025-12-05,STANDARD
C000836,Customer 836,F,Chandigarh,Chandigarh,North,2025-11-02,STANDARD
C000837,Customer 837,M,Kolkata,West Bengal,East,2023-02-28,GOLD
C000838,Customer 838,F,Jaipur,Rajasthan,North,2022-11-11,GOLD
C000839,Customer 839,M,Jaipur,Rajasthan,North,2022-10-03,STANDARD
C000840,Customer 840,M,Pune,Maharashtra,West,2024-09-27,STANDARD
C000841,Customer 841,M,Chandigarh,Chandigarh,North,2023-09-24,GOLD
C000842,Customer 842,M,Chandigarh,Chandigarh,North,2025-12-13,STANDARD
C000843,Customer 843,O,Jaipur,Rajasthan,North,2022-12-24,SILVER
C000844,Customer 844,M,Pune,Maharashtra,West,2025-01-04,GOLD
C000845,Customer 845,O,Jaipur,Rajasthan,North,2025-01-15,GOLD
C000846,Customer 846,O,Mumbai,Maharashtra,West,2023-04-24,SILVER
C000847,Customer 847,F,Delhi,Delhi,North,2025-06-17,SILVER
C000848,Customer 848,O,Chandigarh,Chandigarh,North,2022-11-12,GOLD
C000849,Customer 849,F,Pune,Maharashtra,West,2023-07-14,GOLD
C000850,Customer 850,M,Kolkata,West Bengal,East,2022-01-28,GOLD
C000851,Customer 851,O,Chandigarh,Chandigarh,North,2022-06-27,SILVER
C000852,Customer 852,O,Chandigarh,Chandigarh,North,2023-05-25,GOLD
C000853,Customer 853,M,Mumbai,Maharashtra,West,2023-02-14,GOLD
C000854,Customer 854,O,Hyderabad,Telangana,South,2022-06-04,SILVER
C000855,Customer 855,M,Kolkata,West Bengal,East,2025-08-01,GOLD
C000856,Customer 856,M,Hyderabad,Telangana,South,2025-07-26,STANDARD
C000857,Customer 857,M,Kolkata,West Bengal,East,2024-05-12,STANDARD
C000858,Customer 858,O,Kolkata,West Bengal,East,2023-04-10,GOLD
C000859,Customer 859,F,Chandigarh,Chandigarh,North,2025-12-14,SILVER
C000860,Customer 860,M,Hyderabad,Telangana,South,2024-02-19,SILVER
C000861,Customer 861,M,Mumbai,Maharashtra,West,2023-03-03,SILVER
C000862,Customer 862,O,Hyderabad,Telangana,South,2022-06-20,SILVER
C000863,Customer 863,F,Delhi,Delhi,North,2023-07-01,SILVER
C000864,Customer 864,O,Hyderabad,Telangana,South,2023-12-18,SILVER
C000865,Customer 865,O,Pune,Maharashtra,West,2022-08-22,STANDARD
C000866,Customer 866,O,Chandigarh,Chandigarh,North,2023-04-28,STANDARD
C000867,Customer 867,F,Pune,Maharashtra,West,2025-11-28,GOLD
C000868,Customer 868,F,Delhi,Delhi,North,2023-07-15,SILVER
C000869,Customer 869,M,Hyderabad,Telangana,South,2025-07-22,SILVER
C000870,Customer 870,O,Delhi,Delhi,North,2024-06-02,SILVER
C000871,Customer 871,O,Hyderabad,Telangana,South,2023-07-20,STANDARD
C000872,Customer 872,O,Chandigarh,Chandigarh,North,2025-04-04,GOLD
C000873,Customer 873,M,Mumbai,Maharashtra,West,2022-07-24,SILVER
C000874,Customer 874,O,Bengaluru,Karnataka,South,2025-10-16,GOLD
C000875,Customer 875,O,Jaipur,Rajasthan,North,2024-03-26,GOLD
C000876,Customer 876,M,Mumbai,Maharashtra,West,2024-12-05,STANDARD
C000877,Customer 877,M,Mumbai,Maharashtra,West,2024-06-01,SILVER
C000878,Customer 878,M,Chandigarh,Chandigarh,North,2022-02-28,SILVER
C000879,Customer 879,F,Kolkata,West Bengal,East,2026-01-13,GOLD
C000880,Customer 880,F,Pune,Maharashtra,West,2024-10-31,GOLD
C000881,Customer 881,M,Bengaluru,Karnataka,South,2024-04-19,STANDARD
C000882,Customer 882,O,Jaipur,Rajasthan,North,2022-08-18,GOLD
C000883,Customer 883,M,Delhi,Delhi,North,2024-07-12,STANDARD
C000884,Customer 884,F,Jaipur,Rajasthan,North,2025-12-05,GOLD
C000885,Customer 885,M,Bengaluru,Karnataka,South,2023-12-20,SILVER
C000886,Customer 886,M,Bengaluru,Karnataka,South,2022-07-11,STANDARD
C000887,Customer 887,F,Bengaluru,Karnataka,South,2023-04-18,STANDARD
C000888,Customer 888,F,Mumbai,Maharashtra,West,2022-10-22,STANDARD
C000889,Customer 889,M,Kolkata,West Bengal,East,2024-07-31,STANDARD
C000890,Customer 890,O,Bengaluru,Karnataka,South,2025-10-27,STANDARD
C000891,Customer 891,O,Hyderabad,Telangana,South,2022-10-27,GOLD
C000892,Customer 892,M,Bengaluru,Karnataka,South,2023-10-06,STANDARD
C000893,Customer 893,F,Hyderabad,Telangana,South,2022-05-17,STANDARD
C000894,Customer 894,M,Kolkata,West Bengal,East,2024-12-27,SILVER
C000895,Customer 895,F,Bengaluru,Karnataka,South,2024-05-06,SILVER
C000896,Customer 896,M,Hyderabad,Telangana,South,2023-06-30,STANDARD
C000897,Customer 897,M,Mumbai,Maharashtra,West,2025-08-27,STANDARD
C000898,Customer 898,O,Hyderabad,Telangana,South,2025-12-22,SILVER
C000899,Customer 899,F,Kolkata,West Bengal,East,2026-01-19,GOLD
C000900,Customer 900,F,Bengaluru,Karnataka,South,2026-02-04,SILVER
C000901,Customer 901,F,Delhi,Delhi,North,2022-06-29,SILVER
C000902,Customer 902,F,Chandigarh,Chandigarh,North,2024-11-22,STANDARD
C000903,Customer 903,M,Pune,Maharashtra,West,2022-03-14,SILVER
C000904,Customer 904,M,Kolkata,West Bengal,East,2024-10-21,GOLD
C000905,Customer 905,O,Hyderabad,Telangana,South,2025-03-18,STANDARD
C000906,Customer 906,M,Chandigarh,Chandigarh,North,2024-01-05,SILVER
C000907,Customer 907,F,Delhi,Delhi,North,2025-07-04,GOLD
C000908,Customer 908,M,Delhi,Delhi,North,2023-11-30,GOLD
C000909,Customer 909,O,Hyderabad,Telangana,South,2025-03-18,GOLD
C000910,Customer 910,M,Hyderabad,Telangana,South,2025-11-27,SILVER
C000911,Customer 911,F,Mumbai,Maharashtra,West,2024-03-18,GOLD
C000912,Customer 912,O,Chandigarh,Chandigarh,North,2026-01-13,SILVER
C000913,Customer 913,O,Pune,Maharashtra,West,2024-12-25,SILVER
C000914,Customer 914,O,Pune,Maharashtra,West,2025-01-27,STANDARD
C000915,Customer 915,O,Bengaluru,Karnataka,South,2024-07-08,STANDARD
C000916,Customer 916,F,Kolkata,West Bengal,East,2022-10-22,SILVER
C000917,Customer 917,O,Bengaluru,Karnataka,South,2023-11-05,GOLD
C000918,Customer 918,M,Mumbai,Maharashtra,West,2023-08-05,STANDARD
C000919,Customer 919,M,Bengaluru,Karnataka,South,2024-10-05,STANDARD
C000920,Customer 920,O,Hyderabad,Telangana,South,2024-08-26,SILVER
C000921,Customer 921,M,Jaipur,Rajasthan,North,2023-07-09,STANDARD
C000922,Customer 922,M,Delhi,Delhi,North,2024-08-07,STANDARD
C000923,Customer 923,O,Bengaluru,Karnataka,South,2025-11-25,GOLD
C000924,Customer 924,M,Hyderabad,Telangana,South,2023-09-06,SILVER
C000925,Customer 925,F,Kolkata,West Bengal,East,2022-03-23,STANDARD
C000926,Customer 926,O,Pune,Maharashtra,West,2024-07-22,GOLD
C000927,Customer 927,F,Jaipur,Rajasthan,North,2022-09-17,SILVER
C000928,Customer 928,M,Kolkata,West Bengal,East,2025-05-28,GOLD
C000929,Customer 929,F,Chandigarh,Chandigarh,North,2025-02-09,GOLD
C000930,Customer 930,O,Bengaluru,Karnataka,South,2024-01-10,SILVER
C000931,Customer 931,M,Mumbai,Maharashtra,West,2023-12-02,GOLD
C000932,Customer 932,M,Pune,Maharashtra,West,2024-08-26,GOLD
C000933,Customer 933,M,Pune,Maharashtra,West,2022-11-17,SILVER
C000934,Customer 934,O,Chandigarh,Chandigarh,North,2022-01-07,GOLD
C000935,Customer 935,F,Bengaluru,Karnataka,South,2022-01-19,SILVER
C000936,Customer 936,M,Bengaluru,Karnataka,South,2024-11-01,STANDARD
C000937,Customer 937,F,Bengaluru,Karnataka,South,2022-06-25,GOLD
C000938,Customer 938,O,Delhi,Delhi,North,2023-02-07,STANDARD
C000939,Customer 939,F,Mumbai,Maharashtra,West,2025-08-23,GOLD
C000940,Customer 940,F,Delhi,Delhi,North,2023-06-09,STANDARD
C000941,Customer 941,O,Delhi,Delhi,North,2023-01-10,GOLD
C000942,Customer 942,M,Pune,Maharashtra,West,2022-04-04,GOLD
C000943,Customer 943,F,Bengaluru,Karnataka,South,2023-12-09,STANDARD
C000944,Customer 944,F,Jaipur,Rajasthan,North,2023-05-29,GOLD
C000945,Customer 945,F,Chandigarh,Chandigarh,North,2025-08-01,STANDARD
C000946,Customer 946,O,Pune,Maharashtra,West,2023-12-17,SILVER
C000947,Customer 947,M,Delhi,Delhi,North,2025-10-17,GOLD
C000948,Customer 948,F,Delhi,Delhi,North,2023-09-08,SILVER
C000949,Customer 949,O,Bengaluru,Karnataka,South,2022-02-14,GOLD
C000950,Customer 950,F,Pune,Maharashtra,West,2022-04-08,SILVER
C000951,Customer 951,O,Bengaluru,Karnataka,South,2025-12-22,GOLD
C000952,Customer 952,O,Jaipur,Rajasthan,North,2025-01-28,STANDARD
C000953,Customer 953,F,Hyderabad,Telangana,South,2023-05-02,SILVER
C000954,Customer 954,F,Kolkata,West Bengal,East,2025-08-07,STANDARD
C000955,Customer 955,O,Jaipur,Rajasthan,North,2026-01-21,GOLD
C000956,Customer 956,F,Jaipur,Rajasthan,North,2022-01-03,GOLD
C000957,Customer 957,F,Mumbai,Maharashtra,West,2025-08-16,STANDARD
C000958,Customer 958,F,Hyderabad,Telangana,South,2023-04-03,GOLD
C000959,Customer 959,M,Bengaluru,Karnataka,South,2024-10-26,GOLD
C000960,Customer 960,M,Mumbai,Maharashtra,West,2024-09-20,SILVER
C000961,Customer 961,O,Jaipur,Rajasthan,North,2024-02-29,GOLD
C000962,Customer 962,F,Bengaluru,Karnataka,South,2024-04-08,STANDARD
C000963,Customer 963,M,Chandigarh,Chandigarh,North,2024-12-26,GOLD
C000964,Customer 964,O,Delhi,Delhi,North,2024-05-04,GOLD
C000965,Customer 965,O,Chandigarh,Chandigarh,North,2023-06-22,SILVER
C000966,Customer 966,F,Hyderabad,Telangana,South,2024-09-18,GOLD
C000967,Customer 967,O,Pune,Maharashtra,West,2022-01-11,STANDARD
C000968,Customer 968,O,Jaipur,Rajasthan,North,2024-08-17,SILVER
C000969,Customer 969,F,Hyderabad,Telangana,South,2023-03-22,SILVER
C000970,Customer 970,M,Bengaluru,Karnataka,South,2023-01-07,STANDARD
C000971,Customer 971,O,Pune,Maharashtra,West,2023-02-11,GOLD
C000972,Customer 972,M,Hyderabad,Telangana,South,2024-02-16,SILVER
C000973,Customer 973,M,Jaipur,Rajasthan,North,2025-01-02,GOLD
C000974,Customer 974,O,Hyderabad,Telangana,South,2025-01-12,STANDARD
C000975,Customer 975,O,Chandigarh,Chandigarh,North,2024-01-03,GOLD
C000976,Customer 976,F,Bengaluru,Karnataka,South,2024-04-02,GOLD
C000977,Customer 977,F,Bengaluru,Karnataka,South,2023-11-16,SILVER
C000978,Customer 978,O,Delhi,Delhi,North,2024-01-28,SILVER
C000979,Customer 979,M,Hyderabad,Telangana,South,2022-08-28,STANDARD
C000980,Customer 980,F,Chandigarh,Chandigarh,North,2022-01-08,GOLD
C000981,Customer 981,O,Mumbai,Maharashtra,West,2025-09-15,SILVER
C000982,Customer 982,M,Kolkata,West Bengal,East,2023-04-14,STANDARD
C000983,Customer 983,O,Hyderabad,Telangana,South,2023-08-10,GOLD
C000984,Customer 984,F,Mumbai,Maharashtra,West,2024-03-12,STANDARD
C000985,Customer 985,O,Pune,Maharashtra,West,2024-11-27,SILVER
C000986,Customer 986,F,Mumbai,Maharashtra,West,2025-11-27,SILVER
C000987,Customer 987,F,Delhi,Delhi,North,2022-08-22,SILVER
C000988,Customer 988,O,Kolkata,West Bengal,East,2023-10-19,STANDARD
C000989,Customer 989,O,Hyderabad,Telangana,South,2024-09-29,SILVER
C000990,Customer 990,O,Bengaluru,Karnataka,South,2023-08-25,SILVER
C000991,Customer 991,O,Delhi,Delhi,North,2022-02-21,GOLD
C000992,Customer 992,O,Jaipur,Rajasthan,North,2022-10-08,GOLD
C000993,Customer 993,O,Jaipur,Rajasthan,North,2022-10-16,SILVER
C000994,Customer 994,O,Bengaluru,Karnataka,South,2022-10-09,GOLD
C000995,Customer 995,F,Pune,Maharashtra,West,2022-11-15,SILVER
C000996,Customer 996,M,Mumbai,Maharashtra,West,2023-11-17,GOLD
C000997,Customer 997,F,Bengaluru,Karnataka,South,2025-07-03,SILVER
C000998,Customer 998,M,Pune,Maharashtra,West,2025-01-16,STANDARD
C000999,Customer 999,M,Delhi,Delhi,North,2024-07-19,GOLD
C001000,Customer 1000,M,Jaipur,Rajasthan,North,2022-09-10,STANDARD
C001001,Customer 1001,O,Delhi,Delhi,North,2024-10-30,GOLD
C001002,Customer 1002,M,Delhi,Delhi,North,2024-06-11,SILVER
C001003,Customer 1003,F,Delhi,Delhi,North,2023-11-02,STANDARD
C001004,Customer 1004,O,Hyderabad,Telangana,South,2024-12-03,SILVER
C001005,Customer 1005,O,Bengaluru,Karnataka,South,2023-04-10,SILVER
C001006,Customer 1006,F,Hyderabad,Telangana,South,2023-10-11,STANDARD
C001007,Customer 1007,M,Pune,Maharashtra,West,2022-12-17,STANDARD
C001008,Customer 1008,O,Bengaluru,Karnataka,South,2023-07-10,STANDARD
C001009,Customer 1009,O,Hyderabad,Telangana,South,2022-08-26,GOLD
C001010,Customer 1010,F,Bengaluru,Karnataka,South,2023-08-14,SILVER
C001011,Customer 1011,M,Jaipur,Rajasthan,North,2024-02-21,SILVER
C001012,Customer 1012,M,Pune,Maharashtra,West,2025-04-23,GOLD
C001013,Customer 1013,O,Delhi,Delhi,North,2024-05-08,SILVER
C001014,Customer 1014,O,Bengaluru,Karnataka,South,2025-02-21,GOLD
C001015,Customer 1015,O,Bengaluru,Karnataka,South,2022-10-24,STANDARD
C001016,Customer 1016,O,Mumbai,Maharashtra,West,2024-05-02,STANDARD
C001017,Customer 1017,M,Chandigarh,Chandigarh,North,2024-01-31,GOLD
C001018,Customer 1018,F,Mumbai,Maharashtra,West,2023-06-24,STANDARD
C001019,Customer 1019,M,Delhi,Delhi,North,2022-10-26,STANDARD
C001020,Customer 1020,O,Delhi,Delhi,North,2022-02-07,SILVER
C001021,Customer 1021,O,Pune,Maharashtra,West,2024-03-16,SILVER
C001022,Customer 1022,F,Delhi,Delhi,North,2024-09-20,SILVER
C001023,Customer 1023,M,Pune,Maharashtra,West,2026-01-01,SILVER
C001024,Customer 1024,M,Chandigarh,Chandigarh,North,2026-01-13,SILVER
C001025,Customer 1025,F,Pune,Maharashtra,West,2022-06-25,STANDARD
C001026,Customer 1026,O,Chandigarh,Chandigarh,North,2024-09-25,GOLD
C001027,Customer 1027,M,Hyderabad,Telangana,South,2025-11-30,STANDARD
C001028,Customer 1028,M,Chandigarh,Chandigarh,North,2025-04-19,SILVER
C001029,Customer 1029,O,Hyderabad,Telangana,South,2024-05-24,GOLD
C001030,Customer 1030,F,Hyderabad,Telangana,South,2025-06-19,GOLD
C001031,Customer 1031,O,Mumbai,Maharashtra,West,2023-09-29,STANDARD
C001032,Customer 1032,M,Hyderabad,Telangana,South,2024-06-25,STANDARD
C001033,Customer 1033,M,Bengaluru,Karnataka,South,2022-04-02,GOLD
C001034,Customer 1034,O,Pune,Maharashtra,West,2024-02-08,SILVER
C001035,Customer 1035,O,Pune,Maharashtra,West,2022-06-11,STANDARD
C001036,Customer 1036,M,Delhi,Delhi,North,2025-09-21,SILVER
C001037,Customer 1037,F,Delhi,Delhi,North,2023-02-20,STANDARD
C001038,Customer 1038,O,Jaipur,Rajasthan,North,2022-01-22,GOLD
C001039,Customer 1039,O,Chandigarh,Chandigarh,North,2023-07-03,STANDARD
C001040,Customer 1040,O,Pune,Maharashtra,West,2023-06-24,GOLD
C001041,Customer 1041,F,Bengaluru,Karnataka,South,2023-01-28,GOLD
C001042,Customer 1042,M,Chandigarh,Chandigarh,North,2025-07-28,GOLD
C001043,Customer 1043,M,Hyderabad,Telangana,South,2023-03-17,GOLD
C001044,Customer 1044,O,Jaipur,Rajasthan,North,2023-06-14,GOLD
C001045,Customer 1045,F,Pune,Maharashtra,West,2023-12-06,GOLD
C001046,Customer 1046,O,Chandigarh,Chandigarh,North,2022-12-30,STANDARD
C001047,Customer 1047,M,Delhi,Delhi,North,2023-06-26,GOLD
C001048,Customer 1048,O,Pune,Maharashtra,West,2023-06-02,GOLD
C001049,Customer 1049,M,Bengaluru,Karnataka,South,2023-04-18,SILVER
C001050,Customer 1050,F,Jaipur,Rajasthan,North,2024-12-03,SILVER
C001051,Customer 1051,F,Jaipur,Rajasthan,North,2023-06-30,SILVER
C001052,Customer 1052,F,Chandigarh,Chandigarh,North,2024-06-06,GOLD
C001053,Customer 1053,O,Kolkata,West Bengal,East,2022-01-28,STANDARD
C001054,Customer 1054,O,Mumbai,Maharashtra,West,2022-07-24,SILVER
C001055,Customer 1055,M,Kolkata,West Bengal,East,2022-02-08,STANDARD
C001056,Customer 1056,O,Pune,Maharashtra,West,2022-09-02,SILVER
C001057,Customer 1057,M,Chandigarh,Chandigarh,North,2023-11-10,SILVER
C001058,Customer 1058,F,Kolkata,West Bengal,East,2023-08-31,GOLD
C001059,Customer 1059,O,Kolkata,West Bengal,East,2024-10-30,STANDARD
C001060,Customer 1060,O,Kolkata,West Bengal,East,2025-09-21,STANDARD
C001061,Customer 1061,O,Kolkata,West Bengal,East,2023-06-22,STANDARD
C001062,Customer 1062,O,Pune,Maharashtra,West,2022-09-28,GOLD
C001063,Customer 1063,O,Bengaluru,Karnataka,South,2026-02-02,SILVER
C001064,Customer 1064,F,Mumbai,Maharashtra,West,2025-01-29,SILVER
C001065,Customer 1065,M,Kolkata,West Bengal,East,2023-02-18,STANDARD
C001066,Customer 1066,M,Hyderabad,Telangana,South,2023-06-16,STANDARD
C001067,Customer 1067,O,Delhi,Delhi,North,2022-09-02,SILVER
C001068,Customer 1068,F,Bengaluru,Karnataka,South,2025-05-16,STANDARD
C001069,Customer 1069,F,Jaipur,Rajasthan,North,2024-09-03,STANDARD
C001070,Customer 1070,O,Mumbai,Maharashtra,West,2024-08-04,GOLD
C001071,Customer 1071,F,Chandigarh,Chandigarh,North,2024-02-09,STANDARD
C001072,Customer 1072,F,Mumbai,Maharashtra,West,2025-05-23,STANDARD
C001073,Customer 1073,O,Delhi,Delhi,North,2023-10-11,SILVER
C001074,Customer 1074,M,Kolkata,West Bengal,East,2025-04-15,STANDARD
C001075,Customer 1075,M,Chandigarh,Chandigarh,North,2024-03-15,STANDARD
C001076,Customer 1076,F,Mumbai,Maharashtra,West,2022-10-08,SILVER
C001077,Customer 1077,O,Delhi,Delhi,North,2025-02-11,SILVER
C001078,Customer 1078,M,Bengaluru,Karnataka,South,2025-12-01,GOLD
C001079,Customer 1079,F,Hyderabad,Telangana,South,2025-02-03,GOLD
C001080,Customer 1080,F,Kolkata,West Bengal,East,2025-03-18,GOLD
C001081,Customer 1081,M,Chandigarh,Chandigarh,North,2025-05-14,STANDARD
C001082,Customer 1082,M,Delhi,Delhi,North,2025-12-24,GOLD
C001083,Customer 1083,M,Chandigarh,Chandigarh,North,2024-12-30,GOLD
C001084,Customer 1084,M,Chandigarh,Chandigarh,North,2022-10-16,STANDARD
